cell,x_um,y_um,orient
VIA_M1M2_PR,109.71,202.47,N
VIA_L1M1_PR_MR,110.17,202.47,N
VIA_L1M1_PR_MR,110.63,202.47,N
VIA_L1M1_PR_MR,112.47,202.47,N
VIA_M1M2_PR,113.85,202.47,N
VIA_M1M2_PR,114.77,202.47,N
VIA_L1M1_PR_MR,115.23,202.47,N
VIA_L1M1_PR_MR,115.69,202.47,N
VIA_M1M2_PR,115.69,202.47,N
VIA_L1M1_PR_MR,117.53,202.47,N
VIA_M1M2_PR,117.99,202.47,N
VIA_L1M1_PR_MR,117.99,202.47,N
VIA_L1M1_PR_MR,118.91,202.47,N
VIA_L1M1_PR_MR,165.37,202.47,N
VIA_L1M1_PR_MR,165.83,202.47,N
VIA_M1M2_PR,165.83,202.47,N
VIA_L1M1_PR_MR,167.985,202.47,N
VIA_M1M2_PR,169.97,202.47,N
VIA_L1M1_PR_MR,169.97,202.47,N
VIA_M1M2_PR,170.89,202.47,N
VIA_L1M1_PR_MR,180.09,202.47,N
VIA_L1M1_PR_MR,181.01,202.47,N
VIA_M1M2_PR,183.77,202.47,N
VIA_L1M1_PR_MR,37.95,202.81,N
VIA_M1M2_PR,37.95,202.81,N
VIA_L1M1_PR_MR,111.55,202.81,N
VIA_M1M2_PR,124.89,202.81,N
VIA_M1M2_PR,164.45,202.81,N
VIA_L1M1_PR_MR,171.81,202.81,N
VIA_M1M2_PR,175.03,202.81,N
VIA_L1M1_PR_MR,175.49,202.81,N
VIA_L1M1_PR_MR,178.25,202.81,N
VIA_M1M2_PR,178.71,202.81,N
VIA_M1M2_PR,188.83,202.81,N
VIA_L1M1_PR_MR,116.61,203.15,N
VIA_M1M2_PR,167.21,203.15,N
VIA_L1M1_PR_MR,167.21,203.15,N
VIA_L1M1_PR_MR,30.59,203.49,N
VIA_M1M2_PR,34.27,203.49,N
VIA_M1M2_PR,108.33,203.49,N
VIA_L1M1_PR_MR,114.31,203.49,N
VIA_M1M2_PR,114.77,203.49,N
VIA_M1M2_PR,117.99,203.49,N
VIA_L1M1_PR_MR,119.83,203.49,N
VIA_M1M2_PR,119.83,203.49,N
VIA_M1M2_PR,160.77,203.49,N
VIA_M2M3_PR,167.21,203.66,N
VIA_M3M4_PR,168.82,203.66,N
VIA_via4_5_2000_480_1_5_400_400,26.44,204.0,N
VIA_via3_4_2000_480_1_5_400_400,26.44,204.0,N
VIA_via2_3_2000_480_1_6_320_320,26.44,204.0,N
VIA_via4_5_2000_480_1_5_400_400,56.44,204.0,N
VIA_via2_3_2000_480_1_6_320_320,56.44,204.0,N
VIA_via3_4_2000_480_1_5_400_400,56.44,204.0,N
VIA_via4_5_2000_480_1_5_400_400,86.44,204.0,N
VIA_via2_3_2000_480_1_6_320_320,86.44,204.0,N
VIA_via3_4_2000_480_1_5_400_400,86.44,204.0,N
VIA_via3_4_2000_480_1_5_400_400,116.44,204.0,N
VIA_via2_3_2000_480_1_6_320_320,116.44,204.0,N
VIA_via4_5_2000_480_1_5_400_400,116.44,204.0,N
VIA_via4_5_2000_480_1_5_400_400,146.44,204.0,N
VIA_via3_4_2000_480_1_5_400_400,146.44,204.0,N
VIA_via2_3_2000_480_1_6_320_320,146.44,204.0,N
VIA_via2_3_2000_480_1_6_320_320,176.44,204.0,N
VIA_via3_4_2000_480_1_5_400_400,176.44,204.0,N
VIA_via4_5_2000_480_1_5_400_400,176.44,204.0,N
VIA_M2M3_PR,183.31,204.34,N
VIA_L1M1_PR_MR,114.31,204.51,N
VIA_M1M2_PR,115.23,204.51,N
VIA_M1M2_PR,159.85,204.51,N
VIA_L1M1_PR_MR,169.05,204.51,N
VIA_L1M1_PR_MR,31.05,204.85,N
VIA_M1M2_PR,37.95,204.85,N
VIA_M1M2_PR,161.69,204.85,N
VIA_L1M1_PR_MR,165.83,204.85,N
VIA_M1M2_PR,173.65,204.85,N
VIA_L1M1_PR_MR,177.79,204.85,N
VIA_M1M2_PR,110.63,205.19,N
VIA_M1M2_PR,114.77,205.19,N
VIA_M1M2_PR,115.69,205.19,N
VIA_M1M2_PR,118.91,205.19,N
VIA_M1M2_PR,119.83,205.19,N
VIA_L1M1_PR_MR,121.67,205.19,N
VIA_L1M1_PR_MR,169.97,205.19,N
VIA_L1M1_PR_MR,171.81,205.19,N
VIA_M1M2_PR,171.81,205.19,N
VIA_M1M2_PR,187.45,205.19,N
VIA_L1M1_PR_MR,31.97,205.53,N
VIA_M1M2_PR,33.35,205.53,N
VIA_L1M1_PR_MR,33.81,205.53,N
VIA_M1M2_PR,34.27,205.53,N
VIA_L1M1_PR_MR,108.33,205.53,N
VIA_M1M2_PR,123.05,205.53,N
VIA_L1M1_PR_MR,123.05,205.53,N
VIA_M1M2_PR,164.91,205.53,N
VIA_L1M1_PR_MR,166.75,205.53,N
VIA_L1M1_PR_MR,167.67,205.53,N
VIA_L1M1_PR_MR,168.59,205.53,N
VIA_M1M2_PR,174.57,205.53,N
VIA_L1M1_PR_MR,176.41,205.53,N
VIA_M1M2_PR,177.79,205.53,N
VIA_L1M1_PR_MR,178.25,205.53,N
VIA_M1M2_PR,178.25,205.53,N
VIA_L1M1_PR_MR,178.71,205.53,N
VIA_M1M2_PR,178.71,205.53,N
VIA_M2M3_PR,32.43,205.7,N
VIA_M3M4_PR,32.66,205.7,N
VIA_L1M1_PR_MR,112.47,205.87,N
VIA_M1M2_PR,113.39,205.87,N
VIA_M1M2_PR,163.53,205.87,N
VIA_L1M1_PR_MR,169.51,205.87,N
VIA_M1M2_PR,32.43,206.21,N
VIA_L1M1_PR_MR,32.43,206.21,N
VIA_L1M1_PR_MR,32.89,206.21,N
VIA_M1M2_PR,33.81,206.21,N
VIA_M1M2_PR,112.01,206.21,N
VIA_L1M1_PR_MR,114.31,206.21,N
VIA_M1M2_PR,122.59,206.21,N
sky130_fd_sc_hd__decap_3,10.12,206.72,N
sky130_fd_sc_hd__decap_3,10.12,206.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,206.72,N
VIA_via2_3_2000_480_1_6_320_320,30.14,206.72,N
VIA_via4_5_2000_480_1_5_400_400,30.14,206.72,N
VIA_via3_4_2000_480_1_5_400_400,30.14,206.72,N
sky130_fd_sc_hd__a31o_2,30.82,206.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,206.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,206.72,N
VIA_via2_3_2000_480_1_6_320_320,60.14,206.72,N
VIA_via3_4_2000_480_1_5_400_400,60.14,206.72,N
VIA_via4_5_2000_480_1_5_400_400,60.14,206.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,206.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,206.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,206.72,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,206.72,N
VIA_via2_3_2000_480_1_6_320_320,90.14,206.72,N
VIA_via4_5_2000_480_1_5_400_400,90.14,206.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,206.72,N
sky130_fd_sc_hd__clkbuf_8,108.1,206.72,FS
sky130_fd_sc_hd__and2_2,109.48,206.72,FN
sky130_fd_sc_hd__clkbuf_4,112.24,206.72,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,206.72,FS
sky130_fd_sc_hd__dfrtp_2,115.92,206.72,N
sky130_fd_sc_hd__or4b_2,115.92,206.72,FN
VIA_via3_4_2000_480_1_5_400_400,120.14,206.72,N
VIA_via2_3_2000_480_1_6_320_320,120.14,206.72,N
VIA_via4_5_2000_480_1_5_400_400,120.14,206.72,N
sky130_fd_sc_hd__dfrtp_2,123.28,206.72,S
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,206.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,206.72,FS
VIA_via4_5_2000_480_1_5_400_400,150.14,206.72,N
VIA_via2_3_2000_480_1_6_320_320,150.14,206.72,N
VIA_via3_4_2000_480_1_5_400_400,150.14,206.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,206.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,206.72,FS
sky130_fd_sc_hd__or3_2,166.06,206.72,N
sky130_fd_sc_hd__nand2b_2,167.9,206.72,FS
sky130_fd_sc_hd__or2_2,167.9,206.72,S
sky130_fd_sc_hd__a22o_2,168.82,206.72,N
sky130_fd_sc_hd__a22o_2,172.5,206.72,N
sky130_fd_sc_hd__xor2_2,177.1,206.72,S
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,206.72,N
sky130_fd_sc_hd__nor2_2,179.4,206.72,S
VIA_via2_3_2000_480_1_6_320_320,180.14,206.72,N
VIA_via3_4_2000_480_1_5_400_400,180.14,206.72,N
VIA_via4_5_2000_480_1_5_400_400,180.14,206.72,N
sky130_fd_sc_hd__or3_2,180.78,206.72,FN
sky130_fd_sc_hd__decap_3,189.98,206.72,S
sky130_fd_sc_hd__decap_3,189.98,206.72,FN
VIA_M1M2_PR,77.51,207.23,N
VIA_L1M1_PR_MR,107.41,207.23,N
VIA_L1M1_PR_MR,114.77,207.23,N
VIA_M1M2_PR,119.37,207.23,N
VIA_L1M1_PR_MR,124.89,207.23,N
VIA_M1M2_PR,124.89,207.23,N
VIA_M1M2_PR,141.91,207.23,N
VIA_L1M1_PR_MR,178.71,207.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,26.44,207.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,56.44,207.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,86.44,207.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,116.44,207.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,146.44,207.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,176.44,207.53,N
VIA_M1M2_PR,76.13,207.57,N
VIA_M1M2_PR,96.37,207.57,N
VIA_L1M1_PR_MR,111.55,207.57,N
VIA_M1M2_PR,113.39,207.57,N
VIA_L1M1_PR_MR,117.53,207.57,N
VIA_M1M2_PR,117.99,207.57,N
VIA_M1M2_PR,118.91,207.57,N
VIA_M1M2_PR,122.59,207.57,N
VIA_M1M2_PR,130.41,207.57,N
VIA_L1M1_PR_MR,170.43,207.57,N
VIA_M1M2_PR,170.43,207.57,N
VIA_L1M1_PR_MR,173.65,207.57,N
VIA_M1M2_PR,174.11,207.57,N
VIA_L1M1_PR_MR,174.11,207.57,N
VIA_M2M3_PR,136.39,207.74,N
VIA_M2M3_PR,173.19,207.74,N
VIA_M1M2_PR,70.15,207.91,N
VIA_M1M2_PR,81.19,207.91,N
VIA_M1M2_PR,108.33,207.91,N
VIA_L1M1_PR_MR,108.33,207.91,N
VIA_L1M1_PR_MR,109.25,207.91,N
VIA_M1M2_PR,112.01,207.91,N
VIA_L1M1_PR_MR,112.47,207.91,N
VIA_M1M2_PR,112.93,207.91,N
VIA_M1M2_PR,113.85,207.91,N
VIA_L1M1_PR_MR,113.85,207.91,N
VIA_M1M2_PR,115.69,207.91,N
VIA_L1M1_PR_MR,115.69,207.91,N
VIA_M1M2_PR,164.91,207.91,N
VIA_L1M1_PR_MR,166.29,207.91,N
VIA_L1M1_PR_MR,166.75,207.91,N
VIA_L1M1_PR_MR,169.05,207.91,N
VIA_M1M2_PR,169.97,207.91,N
VIA_L1M1_PR_MR,169.97,207.91,N
VIA_L1M1_PR_MR,171.15,207.91,N
VIA_M1M2_PR,171.81,207.91,N
VIA_L1M1_PR_MR,172.73,207.91,N
VIA_M1M2_PR,173.19,207.91,N
VIA_L1M1_PR_MR,174.83,207.91,N
VIA_M1M2_PR,178.25,207.91,N
VIA_L1M1_PR_MR,180.55,207.91,N
VIA_M1M2_PR,181.93,207.91,N
VIA_M1M2_PR,111.55,208.25,N
VIA_L1M1_PR_MR,116.15,208.25,N
VIA_M1M2_PR,133.63,208.25,N
VIA_M1M2_PR,169.51,208.25,N
VIA_L1M1_PR_MR,180.09,208.25,N
VIA_M1M2_PR,189.29,208.25,N
VIA_M3M4_PR,143.06,208.42,N
VIA_M2M3_PR,174.57,208.42,N
VIA_M1M2_PR,123.05,208.59,N
VIA_M1M2_PR,167.67,208.59,N
VIA_M1M2_PR,111.09,208.93,N
VIA_M1M2_PR,112.47,208.93,N
VIA_L1M1_PR_MR,113.39,208.93,N
VIA_L1M1_PR_MR,167.21,208.93,N
VIA_L1M1_PR_MR,168.13,208.93,N
VIA_M1M2_PR,168.59,208.93,N
VIA_M1M2_PR,169.05,208.93,N
VIA_L1M1_PR_MR,171.81,208.93,N
VIA_M1M2_PR,173.19,208.93,N
VIA_L1M1_PR_MR,175.49,208.93,N
VIA_M1M2_PR,178.71,208.93,N
VIA_L1M1_PR_MR,180.55,208.93,N
VIA_M1M2_PR,181.47,208.93,N
VIA_M2M3_PR,163.07,209.1,N
VIA_M3M4_PR,166.06,209.1,N
VIA_via4_5_2000_480_1_5_400_400,26.44,209.44,N
VIA_via3_4_2000_480_1_5_400_400,26.44,209.44,N
VIA_via2_3_2000_480_1_6_320_320,26.44,209.44,N
VIA_via4_5_2000_480_1_5_400_400,56.44,209.44,N
VIA_via2_3_2000_480_1_6_320_320,56.44,209.44,N
VIA_via3_4_2000_480_1_5_400_400,56.44,209.44,N
VIA_via4_5_2000_480_1_5_400_400,86.44,209.44,N
VIA_via2_3_2000_480_1_6_320_320,86.44,209.44,N
VIA_via3_4_2000_480_1_5_400_400,86.44,209.44,N
VIA_via3_4_2000_480_1_5_400_400,116.44,209.44,N
VIA_via2_3_2000_480_1_6_320_320,116.44,209.44,N
VIA_via4_5_2000_480_1_5_400_400,116.44,209.44,N
VIA_via2_3_2000_480_1_6_320_320,146.44,209.44,N
VIA_via4_5_2000_480_1_5_400_400,146.44,209.44,N
VIA_via3_4_2000_480_1_5_400_400,146.44,209.44,N
VIA_via2_3_2000_480_1_6_320_320,176.44,209.44,N
VIA_via3_4_2000_480_1_5_400_400,176.44,209.44,N
VIA_via4_5_2000_480_1_5_400_400,176.44,209.44,N
VIA_M1M2_PR,108.33,209.95,N
VIA_L1M1_PR_MR,109.25,209.95,N
VIA_M1M2_PR,119.37,209.95,N
VIA_M1M2_PR,123.97,209.95,N
VIA_L1M1_PR_MR,162.61,209.95,N
VIA_M1M2_PR,162.61,209.95,N
VIA_M1M2_PR,163.53,209.95,N
VIA_L1M1_PR_MR,164.45,209.95,N
VIA_M1M2_PR,166.75,209.95,N
VIA_L1M1_PR_MR,167.67,209.95,N
VIA_M1M2_PR,169.05,209.95,N
VIA_M1M2_PR,169.51,209.95,N
VIA_M1M2_PR,170.43,209.95,N
VIA_L1M1_PR_MR,171.35,209.95,N
VIA_M1M2_PR,171.35,209.95,N
VIA_L1M1_PR_MR,177.33,209.95,N
VIA_M1M2_PR,177.79,209.95,N
VIA_M1M2_PR,178.25,209.95,N
VIA_L1M1_PR_MR,180.55,209.95,N
VIA_M1M2_PR,181.47,209.95,N
VIA_M1M2_PR,110.17,210.29,N
VIA_L1M1_PR_MR,110.63,210.29,N
VIA_L1M1_PR_MR,114.31,210.29,N
VIA_M1M2_PR,128.11,210.29,N
VIA_M3M4_PR,143.98,210.46,N
VIA_M2M3_PR,174.11,210.46,N
VIA_M1M2_PR,116.15,210.63,N
VIA_L1M1_PR_MR,116.185,210.63,N
VIA_M1M2_PR,128.57,210.63,N
VIA_M1M2_PR,177.33,210.63,N
VIA_L1M1_PR_MR,180.09,210.63,N
VIA_L1M1_PR_MR,109.71,210.97,N
VIA_M1M2_PR,109.71,210.97,N
VIA_L1M1_PR_MR,110.17,210.97,N
VIA_L1M1_PR_MR,111.55,210.97,N
VIA_M1M2_PR,111.55,210.97,N
VIA_L1M1_PR_MR,114.77,210.97,N
VIA_L1M1_PR_MR,115.69,210.97,N
VIA_M1M2_PR,163.07,210.97,N
VIA_L1M1_PR_MR,163.53,210.97,N
VIA_L1M1_PR_MR,164.45,210.97,N
VIA_M1M2_PR,164.91,210.97,N
VIA_M1M2_PR,166.75,210.97,N
VIA_M1M2_PR,167.67,210.97,N
VIA_L1M1_PR_MR,168.33,210.97,N
VIA_L1M1_PR_MR,170.43,210.97,N
VIA_M1M2_PR,170.43,210.97,N
VIA_M1M2_PR,171.81,210.97,N
VIA_L1M1_PR_MR,172.01,210.97,N
VIA_L1M1_PR_MR,172.73,210.97,N
VIA_M1M2_PR,172.73,210.97,N
VIA_L1M1_PR_MR,174.11,210.97,N
VIA_M1M2_PR,174.11,210.97,N
VIA_L1M1_PR_MR,174.57,210.97,N
VIA_M1M2_PR,174.57,210.97,N
VIA_M1M2_PR,176.41,210.97,N
VIA_L1M1_PR_MR,176.67,210.97,N
VIA_M1M2_PR,178.25,210.97,N
VIA_L1M1_PR_MR,180.55,210.97,N
VIA_M1M2_PR,181.93,210.97,N
VIA_M2M3_PR,111.55,211.14,N
VIA_M2M3_PR,125.35,211.14,N
VIA_via5_6_2000_2000_1_1_1600_1600,30.14,211.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,60.14,211.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,90.14,211.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,120.14,211.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,150.14,211.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,180.14,211.23,N
VIA_M1M2_PR,116.15,211.31,N
VIA_L1M1_PR_MR,117.53,211.31,N
VIA_M1M2_PR,118.91,211.31,N
VIA_M1M2_PR,135.93,211.31,N
VIA_M1M2_PR,165.37,211.31,N
VIA_L1M1_PR_MR,169.05,211.31,N
VIA_L1M1_PR_MR,169.51,211.31,N
VIA_M1M2_PR,169.97,211.31,N
VIA_L1M1_PR_MR,173.19,211.31,N
VIA_L1M1_PR_MR,175.49,211.31,N
VIA_L1M1_PR_MR,175.95,211.31,N
VIA_M1M2_PR,190.21,211.31,N
VIA_M1M2_PR,109.71,211.65,N
VIA_L1M1_PR_MR,112.47,211.65,N
VIA_M1M2_PR,112.47,211.65,N
VIA_M1M2_PR,121.67,211.65,N
VIA_M1M2_PR,124.43,211.65,N
VIA_L1M1_PR_MR,124.89,211.65,N
VIA_M1M2_PR,173.65,211.65,N
VIA_M1M2_PR,174.57,211.65,N
VIA_L1M1_PR_MR,178.71,211.65,N
sky130_fd_sc_hd__decap_3,10.12,212.16,N
sky130_fd_sc_hd__decap_3,10.12,212.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,212.16,N
VIA_via3_4_2000_480_1_5_400_400,30.14,212.16,N
VIA_via2_3_2000_480_1_6_320_320,30.14,212.16,N
VIA_via4_5_2000_480_1_5_400_400,30.14,212.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,212.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,212.16,N
VIA_via2_3_2000_480_1_6_320_320,60.14,212.16,N
VIA_via3_4_2000_480_1_5_400_400,60.14,212.16,N
VIA_via4_5_2000_480_1_5_400_400,60.14,212.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,212.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,212.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,212.16,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,212.16,N
VIA_via2_3_2000_480_1_6_320_320,90.14,212.16,N
VIA_via4_5_2000_480_1_5_400_400,90.14,212.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,212.16,N
sky130_fd_sc_hd__inv_2,109.94,212.16,S
sky130_fd_sc_hd__o21a_2,113.16,212.16,S
sky130_fd_sc_hd__a21o_2,113.16,212.16,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,212.16,FS
sky130_fd_sc_hd__dfrtp_2,115.92,212.16,FS
sky130_fd_sc_hd__nor2_2,115.92,212.16,S
VIA_via4_5_2000_480_1_5_400_400,120.14,212.16,N
VIA_via2_3_2000_480_1_6_320_320,120.14,212.16,N
VIA_via3_4_2000_480_1_5_400_400,120.14,212.16,N
sky130_fd_sc_hd__or4_2,122.82,212.16,N
sky130_fd_sc_hd__dfrtp_2,122.82,212.16,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,212.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,212.16,FS
VIA_via4_5_2000_480_1_5_400_400,150.14,212.16,N
VIA_via2_3_2000_480_1_6_320_320,150.14,212.16,N
VIA_via3_4_2000_480_1_5_400_400,150.14,212.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,212.16,N
sky130_fd_sc_hd__nor2_2,162.84,212.16,N
sky130_fd_sc_hd__or3_2,164.68,212.16,S
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,212.16,FS
sky130_fd_sc_hd__nor3b_2,168.82,212.16,N
sky130_fd_sc_hd__a22o_2,168.82,212.16,FN
sky130_fd_sc_hd__a22o_2,170.66,212.16,S
sky130_fd_sc_hd__a22o_2,173.42,212.16,N
sky130_fd_sc_hd__a22o_2,174.34,212.16,FS
sky130_fd_sc_hd__a22o_2,174.34,212.16,S
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,212.16,N
sky130_fd_sc_hd__or3_2,178.02,212.16,N
VIA_via2_3_2000_480_1_6_320_320,180.14,212.16,N
VIA_via3_4_2000_480_1_5_400_400,180.14,212.16,N
VIA_via4_5_2000_480_1_5_400_400,180.14,212.16,N
sky130_fd_sc_hd__or3_2,180.78,212.16,N
sky130_fd_sc_hd__or3_2,180.78,212.16,S
sky130_fd_sc_hd__decap_3,189.98,212.16,S
sky130_fd_sc_hd__decap_3,189.98,212.16,FN
VIA_M3M4_PR,170.66,212.5,N
VIA_M2M3_PR,170.89,212.5,N
VIA_L1M1_PR_MR,110.63,212.67,N
VIA_L1M1_PR_MR,113.85,212.67,N
VIA_M1M2_PR,124.43,212.67,N
VIA_L1M1_PR_MR,125.35,212.67,N
VIA_M1M2_PR,125.35,212.67,N
VIA_L1M1_PR_MR,163.53,212.67,N
VIA_M1M2_PR,163.99,212.67,N
VIA_M1M2_PR,171.81,212.67,N
VIA_L1M1_PR_MR,171.81,212.67,N
VIA_M1M2_PR,110.17,213.01,N
VIA_L1M1_PR_MR,110.17,213.01,N
VIA_M1M2_PR,118.91,213.01,N
VIA_L1M1_PR_MR,121.21,213.01,N
VIA_M1M2_PR,121.21,213.01,N
VIA_M1M2_PR,121.67,213.01,N
VIA_L1M1_PR_MR,123.05,213.01,N
VIA_M1M2_PR,124.89,213.01,N
VIA_M1M2_PR,141.45,213.01,N
VIA_L1M1_PR_MR,167.21,213.01,N
VIA_M1M2_PR,167.21,213.01,N
VIA_L1M1_PR_MR,175.03,213.01,N
VIA_M1M2_PR,175.03,213.01,N
VIA_M1M2_PR,177.33,213.01,N
VIA_M2M3_PR,112.47,213.18,N
VIA_M2M3_PR,121.21,213.18,N
VIA_L1M1_PR_MR,110.63,213.35,N
VIA_L1M1_PR_MR,111.55,213.35,N
VIA_M1M2_PR,112.93,213.35,N
VIA_L1M1_PR_MR,123.97,213.35,N
VIA_M1M2_PR,123.97,213.35,N
VIA_M1M2_PR,124.43,213.35,N
VIA_L1M1_PR_MR,124.43,213.35,N
VIA_L1M1_PR_MR,163.53,213.35,N
VIA_M1M2_PR,163.53,213.35,N
VIA_L1M1_PR_MR,164.45,213.35,N
VIA_M1M2_PR,165.37,213.35,N
VIA_L1M1_PR_MR,166.725,213.35,N
VIA_M1M2_PR,166.75,213.35,N
VIA_L1M1_PR_MR,167.67,213.35,N
VIA_L1M1_PR_MR,168.59,213.35,N
VIA_L1M1_PR_MR,169.51,213.35,N
VIA_M1M2_PR,169.51,213.35,N
VIA_L1M1_PR_MR,170.43,213.35,N
VIA_M1M2_PR,170.43,213.35,N
VIA_M1M2_PR,170.89,213.35,N
VIA_L1M1_PR_MR,173.19,213.35,N
VIA_M1M2_PR,173.65,213.35,N
VIA_L1M1_PR_MR,173.65,213.35,N
VIA_M1M2_PR,174.11,213.35,N
VIA_L1M1_PR_MR,174.57,213.35,N
VIA_L1M1_PR_MR,175.75,213.35,N
VIA_M1M2_PR,176.41,213.35,N
VIA_L1M1_PR_MR,178.25,213.35,N
VIA_M1M2_PR,178.25,213.35,N
VIA_M1M2_PR,180.09,213.35,N
VIA_L1M1_PR_MR,181.01,213.35,N
VIA_L1M1_PR_MR,181.47,213.35,N
VIA_M1M2_PR,110.17,213.69,N
VIA_L1M1_PR_MR,112.47,213.69,N
VIA_M1M2_PR,116.15,213.69,N
VIA_M1M2_PR,122.59,213.69,N
VIA_L1M1_PR_MR,122.59,213.69,N
VIA_M1M2_PR,125.81,213.69,N
VIA_M1M2_PR,161.69,213.69,N
VIA_M1M2_PR,169.97,213.69,N
VIA_M1M2_PR,177.33,213.69,N
VIA_L1M1_PR_MR,178.71,213.69,N
VIA_M1M2_PR,181.93,213.69,N
VIA_M2M3_PR,161.69,213.86,N
VIA_M2M3_PR,177.33,213.86,N
VIA_M1M2_PR,113.85,214.03,N
VIA_M1M2_PR,115.69,214.03,N
VIA_M1M2_PR,165.37,214.03,N
VIA_M1M2_PR,178.25,214.03,N
VIA_M1M2_PR,112.01,214.37,N
VIA_L1M1_PR_MR,123.05,214.37,N
VIA_L1M1_PR_MR,165.83,214.37,N
VIA_M1M2_PR,171.81,214.37,N
VIA_M1M2_PR,175.03,214.37,N
VIA_L1M1_PR_MR,176.41,214.37,N
VIA_L1M1_PR_MR,179.17,214.37,N
VIA_M1M2_PR,179.63,214.37,N
VIA_L1M1_PR_MR,180.09,214.37,N
VIA_L1M1_PR_MR,181.01,214.37,N
VIA_M1M2_PR,181.01,214.37,N
VIA_L1M1_PR_MR,182.85,214.37,N
VIA_M1M2_PR,182.85,214.37,N
VIA_M3M4_PR,173.42,214.54,N
VIA_M2M3_PR,174.11,214.54,N
VIA_via2_3_2000_480_1_6_320_320,26.44,214.88,N
VIA_via3_4_2000_480_1_5_400_400,26.44,214.88,N
VIA_via4_5_2000_480_1_5_400_400,26.44,214.88,N
VIA_via2_3_2000_480_1_6_320_320,56.44,214.88,N
VIA_via4_5_2000_480_1_5_400_400,56.44,214.88,N
VIA_via3_4_2000_480_1_5_400_400,56.44,214.88,N
VIA_via4_5_2000_480_1_5_400_400,86.44,214.88,N
VIA_via2_3_2000_480_1_6_320_320,86.44,214.88,N
VIA_via3_4_2000_480_1_5_400_400,86.44,214.88,N
VIA_via4_5_2000_480_1_5_400_400,116.44,214.88,N
VIA_via2_3_2000_480_1_6_320_320,116.44,214.88,N
VIA_via3_4_2000_480_1_5_400_400,116.44,214.88,N
VIA_via4_5_2000_480_1_5_400_400,146.44,214.88,N
VIA_via3_4_2000_480_1_5_400_400,146.44,214.88,N
VIA_via2_3_2000_480_1_6_320_320,146.44,214.88,N
VIA_via3_4_2000_480_1_5_400_400,176.44,214.88,N
VIA_via4_5_2000_480_1_5_400_400,176.44,214.88,N
VIA_via2_3_2000_480_1_6_320_320,176.44,214.88,N
VIA_M1M2_PR,100.05,215.39,N
VIA_L1M1_PR_MR,111.09,215.39,N
VIA_M1M2_PR,124.89,215.39,N
VIA_L1M1_PR_MR,125.35,215.39,N
VIA_L1M1_PR_MR,166.29,215.39,N
VIA_M1M2_PR,166.75,215.39,N
VIA_M1M2_PR,172.73,215.39,N
VIA_L1M1_PR_MR,175.49,215.39,N
VIA_M1M2_PR,181.01,215.39,N
VIA_L1M1_PR_MR,181.01,215.39,N
VIA_M1M2_PR,134.09,215.73,N
VIA_L1M1_PR_MR,178.71,215.73,N
VIA_M1M2_PR,178.71,215.73,N
VIA_L1M1_PR_MR,109.71,216.07,N
VIA_L1M1_PR_MR,112.93,216.07,N
VIA_M1M2_PR,112.93,216.07,N
VIA_M1M2_PR,118.45,216.07,N
